"name","screen_name","text","polarity","subjectivity","label"
"Keep Bath Great","KeepBathGREAT","RT @kreeve: Cramming diminished library into Council offices - creates nice convenient offices for Council https://t.co/FbTO083CzO","0.60","1.00","POSITIVE"
"ARVI","arviquioc","GAX deadline Monday ya girl cramming 😂 https://t.co/pkCDmI4KbC","0.00","0.00","NEGATIVE"
"Save Bath Library","SaveBathLibrary","RT @kreeve: Cramming diminished library into Council offices - creates nice convenient offices for Council https://t.co/FbTO083CzO","0.60","1.00","POSITIVE"
"lily 🌟","lilraeloves","another day of cramming 😊","0.00","0.00","NEGATIVE"
"Katharine Reeve","kreeve","Cramming diminished library into Council offices - creates nice convenient offices for Council https://t.co/FbTO083CzO","0.60","1.00","POSITIVE"
"waqas","shahwaqas","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"LL bean","leilamagnum","i still haven't completed both my UP and Ateneo requirements? cramming at its finest ,,?.??,?,??","0.00","0.00","NEGATIVE"
"Allen & Unwin","AllenAndUnwin","Cramming them in… a #shelfie full of @ProfileBooks. 📚📚📚
#MafiaLife #SPQR #OurRevolution https://t.co/2GdlZy1CKn https://t.co/E5dqGajwKR","0.35","0.55","POSITIVE"
"~","ammarirfan3","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Mariel Bernales","Marielbernales","@karenalimboyong I majored in cramming.","0.00","0.00","NEGATIVE"
"Mohd Fitri","WooD_Peck3r","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"sonia","lady65princess","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Hedda Joyce","heddajoyceee","RT @aphsisa: Examweek in LawSchool:
No time for FitnessExercise coz you're cramming to finish your readings? Drink Cobra+PlusFit😂 https://t…","0.00","0.00","NEGATIVE"
"Tim Parsons","tmpars7","@lawrencedonegan Isn’t there a point in learning when cramming gets in the way of elementary, simplistic teaching?… https://t.co/LxcVAS1eCo","-0.10","0.70","NEGATIVE"
"Susan Armstrong","SArmstrong629","RT @anikasleem: Cramming another Forcing 2 Live in #Kaavan Cruel Space BIGGER PROBLEMS #FreeKaavan .@SenatePakistan https://t.co/ddfZHACjSd","-0.29","0.67","NEGATIVE"
"Rem","Rareremm","Paperworks cramming 😣","0.00","0.00","NEGATIVE"
"Gratia","aybiigrace","Still cramming for genmath PT 😁😁😁","0.00","0.00","NEGATIVE"
"Tiffany Ivy Salapang","Chasingtiffany","How i wish may gigs akong mapupuntahan after long hours of classes and books and digests and recits and cramming and ano pa.🎸🎼🎤🎹🎟","-0.05","0.40","NEGATIVE"
"itsmenei 🌸","Cloudnei_","cramming fudgeeeee!!","0.00","0.00","NEGATIVE"
"karll colleen","karllcc","Cramming sa case study lol","0.80","0.70","POSITIVE"
"pepe","PepeNature","RT @animalwelfareWW: Cramming another Forcing 2Livein Kaavan Cruel SpaceAdding 2 BIGGER PROBLEMS I~Slam~A~BAD~Zoo .@DunyaNews #FreeKaavan h…","-0.50","0.75","NEGATIVE"
"joyce","joooycexveloso","Cramming is fcking real (!!!!)","0.49","0.30","POSITIVE"
"tina ॐ","tchopssss","RT @mguel_lucero: First year of hs I'm not cramming in last minute summer assignments, how nice","0.28","0.47","POSITIVE"
"Jordon Nelson","jordonnelson_fx","RT @TeePee_Studios: Cramming #teepeestudios into one board room was a cinch! #meetings #businessasusual https://t.co/Q2YTWlGInQ","0.00","0.00","NEGATIVE"
"TeePee Studios","TeePee_Studios","Cramming #teepeestudios into one board room was a cinch! #meetings #businessasusual https://t.co/Q2YTWlGInQ","0.00","0.00","NEGATIVE"
"Ayen","20ahyen","RT @aphsisa: Examweek in LawSchool:
No time for FitnessExercise coz you're cramming to finish your readings? Drink Cobra+PlusFit😂 https://t…","0.00","0.00","NEGATIVE"
"chéri","pugskies","RT @MorgynRae: me, cramming peanut butter toast into my face to prep for some last minute weeknight drinking: look at me !! eating before!!…","0.00","0.07","NEGATIVE"
"rosaaaaa","rgduterte","Team cramming","0.00","0.00","NEGATIVE"
"Jenny","itsjennyduhh","Now I'm cramming anything and everything into my luggage 😩 I hope I dont forget anything !","0.00","0.00","NEGATIVE"
"Morgan Rae 🍂","MorgynRae","me, cramming peanut butter toast into my face to prep for some last minute weeknight drinking: look at me !! eating before!! health.","0.00","0.07","NEGATIVE"
"Houston HearthThrob","atspace","Cramming Mumble Rap and Conscience Rap all in one weekend with Lil Yachty and Jidenna... my mind gone be put to the test lol","0.80","0.70","POSITIVE"
"No One Cares","fabfatcat","I'm gonna hate myself next week when I'm cramming","-0.40","0.45","NEGATIVE"
"Celeste","cxlxstxx","RT @sharonplease: Laying in bed trying to figure out how I'm going to work 40+ hours a week AND be a full time student by cramming all of m…","0.35","0.55","POSITIVE"
"daniello","danitron","realizing how much time i've spent indoors this summer is appalling &amp; now i'm cramming 4 trips in less than 2 months to make summer my bitch","-0.10","0.32","NEGATIVE"
"⛩arek","marek072811","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Anal Hunter","BrianFl35813844","RT @EastCoastSwag18: https://t.co/lugwdm9t4Q cramming her ass #anal","0.00","0.00","NEGATIVE"
"Gregory L. Ridgel Jr","glridgel7","RT @Lsax_235: Why am I cramming for my exams tomorrow like I'm not about to get BLEW UP by North Korea any second","0.00","0.00","NEGATIVE"
"Teena","christinetibon","GG! CRAMMING","0.00","0.00","NEGATIVE"
"Robertho Carloss","Mr_Robertho","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Lαɗу Hαωкє","Lady__Hawke","RT @Eagle2413Ken: @harmlesstree2 @sementevena @Lady__Hawke @GlockworkTV @GoldingBF No hatred of civilization, just hatred of some clown wit…","0.00","0.00","NEGATIVE"
"Jordan Brangers","brangers25","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"TurboSlink_RBLX","TooTurbo","@asimo3089 @badccvoid why are there 25 k people playing j break at 1:30 in the morning while im cramming for algebra 😰😰","0.00","0.00","NEGATIVE"
"angela sebastiana","angsebastiana","Cramming https://t.co/0hxjwzIoIl","0.00","0.00","NEGATIVE"
"Come and board the","joshliaship","I was supposedly about to do a little cramming for the next day's exam ( PT Applications, which is the most important sa tatlong topics)","0.18","0.50","POSITIVE"
"Ani Umana","Ani_Umana","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Ens","enseeey","Cramming iz real","0.20","0.30","POSITIVE"
"antonette tutor","Iamantonette25","CRAMMING IS REAL","0.20","0.30","POSITIVE"
"CC","CitalliCarrera","RT @mguel_lucero: First year of hs I'm not cramming in last minute summer assignments, how nice","0.28","0.47","POSITIVE"
"SamBamWam","Sammygoodspeed3","RT @mguel_lucero: First year of hs I'm not cramming in last minute summer assignments, how nice","0.28","0.47","POSITIVE"
"jasmean","_jasmintierra","RT @mguel_lucero: First year of hs I'm not cramming in last minute summer assignments, how nice","0.28","0.47","POSITIVE"
"Jana María","SADwitnesss","omg im gonna be soooooo busy later god bless me and procrastination lets go cramming","0.05","0.15","POSITIVE"
"💫","yasminsiao_","cramming","0.00","0.00","NEGATIVE"
"Jů@ňÇ@ŕłø§ Hëřņ@ńđəż","el_macho32","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Adolf Rommel Reynoso","adolfheckler","RT @aphsisa: Examweek in LawSchool:
No time for FitnessExercise coz you're cramming to finish your readings? Drink Cobra+PlusFit😂 https://t…","0.00","0.00","NEGATIVE"
"Lone Star Elite","LSEbball","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Lone Star Elite","LSEbball","RT @LU4PM1T: joeimel: RT BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a du…","0.00","0.00","NEGATIVE"
"nurazweensyafinaz","betulbetulaween","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"bel","buuhlen","RT @mguel_lucero: First year of hs I'm not cramming in last minute summer assignments, how nice","0.28","0.47","POSITIVE"
"Шарлиз Гейб 💙","CharlizJothia","Cramming pa more 📒","0.50","0.50","POSITIVE"
"Miguel","mguel_lucero","First year of hs I'm not cramming in last minute summer assignments, how nice","0.28","0.47","POSITIVE"
"Anal","superanalgape","RT @EastCoastSwag18: https://t.co/lugwdm9t4Q cramming her ass #anal","0.00","0.00","NEGATIVE"
"hana","aardvarkclaws","since i've seen a few of my mutuals struggling with studies right now i might make a thread about 5 effective ways of studying/cramming","0.23","0.48","POSITIVE"
"21 Raffy","raffytaffy213","Here I am cramming for this math proofs final in my room and Marvins Room plays...If that's any indication how I feel about tomorrow","0.00","1.00","NEGATIVE"
"Mr. Cain Thaler","Mr_Cain_Thaler","@snarkandaddison @Moon_Clinic @2dAmMuslim Where does this go? In a scientific journal?

You guys are cramming pseud… https://t.co/T2qwmViet8","0.00","0.00","NEGATIVE"
"...","yssandrea","Cramming","0.00","0.00","NEGATIVE"
"EMMAN🐷🐽","lndchnms","Cramming 😢","0.00","0.00","NEGATIVE"
"Ryan A. Farias","officialfarias","When you think cramming the night before an exam actually prepared you and you read the first question. https://t.co/21zHRdZJmk","0.13","0.22","POSITIVE"
"Katherine  ✨","kxtheriner","I'm sunburnt, cramming, and in serious need of waffles :(","-0.54","0.83","NEGATIVE"
"Seska✨","chskdmry","Cramming to the highest level na ito mga mumshie","0.00","0.00","NEGATIVE"
"Justin Stackhouse","itsStackk","RT @JMastrodonato: 11,119 tickets sold at Tropicana Field tonight. Or, you can think of it as the same of people cramming onto the E line a…","0.00","0.13","NEGATIVE"
"Chris Pollone","ChrisPollone","@KayceSmith Gonna go out on a limb and guess Curran's been cramming all night for this segment.","0.00","0.00","NEGATIVE"
"jenny","sunsetowns","being an almost senior in high school and still thinking cramming the night before an exam will do anything besides make me cry is stressful","0.16","0.54","POSITIVE"
"Sheryl W Merville","merville_w","@BreitbartNews Hillary is cramming for the finals at her age and with her history!","0.00","0.00","NEGATIVE"
"trini ㅤ","saeorphic","cramming as its finest🤘","0.00","0.00","NEGATIVE"
"Carter Johnson","TopperCJ92","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Pratiksha","JustUtter","Fumes from the cup of tea on your table early winter morning while cramming up for exams.. #ScentsFromMyChildhood","0.10","0.30","POSITIVE"
"jason","hahafunny5135","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Kyle Melloy","k_melloy","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Adam Coffman","coffeesac9","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Beverly","2f488f65e8a24a0","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Hubert Cumberdale","LU4PM1T","joeimel: RT BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and…","0.00","0.00","NEGATIVE"
"Joe Imel","joeimel","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Alex Biggs","alexbiggs21","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"hannah✞","hannahnicholls_","10. 63 planet Earths can fit inside Uranus. Don't need lube or anything they just cramming it all in there, no comp… https://t.co/CtBHMNhUWX","0.40","0.40","POSITIVE"
"A&Gs Dad","TheTitanTopper","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Tops4Life","NoahWells9","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Jemima Bucknell","JemimaBucknell","I've resigned and it's like I'm cramming for exams all of a sudden at work.","0.00","0.50","NEGATIVE"
"WKU.Rivals.com","WKU_Rivals","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Phil Brangers","soldierrags1981","RT @BradBGDN: After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring…","0.00","0.00","NEGATIVE"
"Brad Stephens","BradBGDN","After another scuffle breaks out, Marek Nelson responds by going coast to coast, cramming a dunk in a dude's face and staring him down.","-0.16","0.29","NEGATIVE"
"Ian","le_canuck","The mistake with S10 wasn't having mythos episodes, it was cramming 10 episodes worth of material into 2 episodes. https://t.co/onQ31jHT7Y","0.30","0.10","POSITIVE"
"Ron Steiger","RonSteiger5","RT @FCC: Do you think you've been a victim of slamming or cramming? Make sure you contact your phone company. #FCCtips #ProtectingConsumers","0.21","0.47","POSITIVE"
"FLORIEDAINE","floriedaine","Don't you just love cramming the day before school 😁😊","0.50","0.60","POSITIVE"
"sa(nct)uary","boxedmelody","idt majority of us remembered the fanchants, including me so i just sang along and did what i rmb frm cramming fanchants days before","0.00","0.00","NEGATIVE"
"Karla Bianca Flores","karla_bianca10","Cramming week 😣😣😣😣","0.00","0.00","NEGATIVE"
"DEAD","charlen12155656","CRAMMING 😹","0.00","0.00","NEGATIVE"
"Cara Cummings","nakedcara","I sure found my feelings today. Working on cramming them back down there. https://t.co/vdkppbWiTW","0.11","0.39","POSITIVE"
"caerel fae 🌼","caerelmagnayexx","cramming as always 😑","0.00","0.00","NEGATIVE"
"carms","iamcarmela20","RT @KBandivas05: Cramming","0.00","0.00","NEGATIVE"
"Andrea","AndiRalph","RT @anikasleem: Cramming another Forcing 2 Live in #Kaavan Cruel Space BIGGER PROBLEMS #FreeKaavan .@SenatePakistan https://t.co/ddfZHACjSd","-0.29","0.67","NEGATIVE"
"honey","honeybeestie","cramming 😭😭😭😭😭","0.00","0.00","NEGATIVE"
"Julio","JulesBerroya","cramming","0.00","0.00","NEGATIVE"
"Floren Agustin","gflorenagustin","pure sleeping &gt; intense cramming","0.21","0.75","POSITIVE"
"ALY 🌹","alyssagntlzo_","Cramming ☹️","0.00","0.00","NEGATIVE"
"K E V a L","k1_wadke","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"GonzoSTAR","DJGonzoStar","RT @Fundamentals345: I don't understand why 2K keeps cramming the ratings in everyone's face... The cpu never plays to match the ratings an…","0.00","0.00","NEGATIVE"
"Carolyn Borkowski","cidermilll","RT @anikasleem: Cramming another Forcing 2 Live in #Kaavan Cruel Space BIGGER PROBLEMS #FreeKaavan .@SenatePakistan https://t.co/ddfZHACjSd","-0.29","0.67","NEGATIVE"
"kiana rivera","kianarivera3","College isn't just about partying and cramming in homework, it's about bettering yourself and starting the path to your future. Just saying","0.00","0.11","NEGATIVE"
