"name","screen_name","text","polarity","subjectivity","label"
"Angelica Sanchez","ASanchez22009","RT @DrSConstantino: Students deserve teachers who value all families and engage them in an authentic manner.","0.50","0.75","POSITIVE"
"Robert Speciale","RobertSpeciale","RT @NicholasFerroni: Teachers just want to be respected not sainted... though elementary school teachers should be.","0.30","0.90","POSITIVE"
"biryomumeisho mathew","biryomumeishoma","Support us with the little you have to help us pay our teachers.","-0.19","0.50","NEGATIVE"
"Gabrielle Bailey","tiamittiga1971","pakistani girl nude picture young teachers naked https://t.co/hLyPrDJLBr","0.05","0.40","POSITIVE"
"Julie Coté","Cotej22","RT @CounselorAW: Attention all @CajonValleyUSD teachers and staff: I challenge you! ❤️@FlyingHillsFAME @RiosRoadRunners @CrestCoyotes https…","0.00","0.00","NEGATIVE"
"GETBIBLE.ORG","GETBIBLE","RT @GETBIBLE: @GovMikeHuckabee Without union Socialist trained teachers, who would brainwash our children?","0.00","0.00","NEGATIVE"
"Elli @ Thesis","Elli_Yuki96","Teachers in school be like 

""please continue thinking"" https://t.co/eSPUfP5oWe","0.00","0.00","NEGATIVE"
"Tarky","Tarik_Naccasha","RT @tofuh0e: my school had bomb threats and inappropriate teachers https://t.co/lDggAC3HQj","0.00","0.00","NEGATIVE"
"NAH,I A'INT WIT IT","Pillbobaggins12","RT @ReaganGomez: Cops. Teachers. Lawyers, ya know...folks w/ power over marginalized communities. https://t.co/EYcj3yl3Pj","0.00","0.00","NEGATIVE"
"amber","stayailve","i miss in grade 8 and 9 when the teachers thought we were doing school work on our laptops but really everyone in the class were on","0.20","0.20","POSITIVE"
"Kristen DiGiorgio","MsDiGiorgio","RT @John_MWalter: This is an amazing resource for teachers wanting to incorporate digital media into their classes. https://t.co/vTxyxIPyhr","0.30","0.45","POSITIVE"
"Andromeda Rover","AndromedaRover","Knock knock!
    Who's there?
Commendations
    Commendations who?
Commendations for teachers!","0.00","0.00","NEGATIVE"
"V$","BowdownVV","RT @NasMaraj: Me talking to my teachers when they decide to give homework on the first day https://t.co/nsaIZpEDm7","0.25","0.33","POSITIVE"
"woke becky","_otterpop_","RT @Pianobirdy: An #Alabama law barring teachers from having sex w/students was ruled unconstitutional by a state judge - who also dismisse…","0.00","0.00","NEGATIVE"
"Random Poem","randompoms","RT @heyitsbaee: This is weird  😑   https://t.co/yhZWoAifWL","-0.50","1.00","NEGATIVE"
"Chucks","Chucksdevine","RT @heyitsbaee: This is weird  😑   https://t.co/yhZWoAifWL","-0.50","1.00","NEGATIVE"
"Yo! MTV Faps","recogniZE_TAste","RT @ReaganGomez: Cops. Teachers. Lawyers, ya know...folks w/ power over marginalized communities. https://t.co/EYcj3yl3Pj","0.00","0.00","NEGATIVE"
"sadhana","sadhanaravindra","RT @DaaruBaazMehta: MUST SHARE

Edu Min @msisodia speaks abt how BJP Govt is creating endless Hurdles to derail Delhi Govt initiatives to h…","-0.13","0.75","NEGATIVE"
"Melanie Bujnoch","melanie_bujnoch","RT @JonGordon11: Positive Teachers Make a Difference! https://t.co/eGRIQ9l8FP","0.28","0.55","POSITIVE"
"Sam","properxdolan","+my teachers sometimes make our class stay l8 for talking and i cant afford to miss the bus! i have hw to do i have chores and dogs 2 take +","0.00","0.00","NEGATIVE"
"Matt Ellis","mellisknight","Check out our own @ChampeTweets welcoming 800 new LCPS teachers! 29 new Knights among them! #welcometothefamily https://t.co/9U6M3k27PF","0.31","0.64","POSITIVE"
"Phyl Macomber","AllAboutTHEPACT","RT @DavidGeurin: Great teachers have great habits! @edutopia #edchat #edtech https://t.co/VtWiyD4hC8","0.90","0.75","POSITIVE"
"WonderWoman","BeKindOkk","RT @Enjoneer01: Parents &amp; teachers, be sure to teach your children and students about the importance of diversity in our culture. #Charlott…","0.50","0.89","POSITIVE"
"Emily Roberts","weedabeeda","RT @HogwartsLogic: The Hogwarts teachers must have felt so stupid when their traps designed to keep Voldemort from the stone were beaten by…","-0.80","1.00","NEGATIVE"
"Hajveri Photo State","hajverismb","*Matric Supplementary Admission Last Date With Double Fee Is:15 Aug 

*No Ban Lift From Teachers'Transfer 

*AIOU: Admission Last Date:5 Sep","0.00","0.04","NEGATIVE"
"Greenwood Schools","GSD_Excellence","Greenwood School District Day is the ""kick-off"" for teachers and staff. 
Starting with breakfast and drawings for... https://t.co/nun62t93pU","0.00","0.10","NEGATIVE"
"Sabrina 🌻","SabrinaJtweets","I commented on my HS English teachers FB post, but edited my comment to add a comma, didn't want her to judge me.","0.00","0.00","NEGATIVE"
"Phyl Macomber","AllAboutTHEPACT","RT @Wes_Kieschnick: Model? Yes. Spoon-feed? No. Masterful teachers promote grit &amp; problem solving at every turn. #BoldSchool #KidsDeserveIt…","-0.50","1.00","NEGATIVE"
"Rep. John Forbes","jforbes1021","Losing teachers, thanks to the legislature decimating collective bargaining. To wit: 

""The Kesselrings moved to... https://t.co/2n6IQbngaz","0.20","0.20","POSITIVE"
"Just Doing Junk","JustDoingJunk","RT @shellykv: Just donated to 'Act to Help Teachers Help Students'. Give $1. Change a lot. https://t.co/TNLtbWTM6S","0.00","0.00","NEGATIVE"
"EMiranda_CES","emiran01","RT @Campestre_ES: What's the best thing about Friday? 4th &amp; 5th grade teachers eat with their students.🍽👍#TeamSISD https://t.co/Bxq4i4zYMj","1.00","0.30","POSITIVE"
"Emily Morris","unbutsitu1984","pictures of teachers having sex with students indonesia school girls sex https://t.co/SflYfrtSIj","0.00","0.00","NEGATIVE"
"Amber J Darroch","amber_darroch","RT @kenoc7: Well said, @joshogilvie4 https://t.co/xM2c4iZZh7 @CAFLNetwork #caflnchat #sblchat #colchat #PeelABC #ONedchat","0.00","0.00","NEGATIVE"
"Shelly Varghese","shellykv","Just donated to 'Act to Help Teachers Help Students'. Give $1. Change a lot. https://t.co/TNLtbWTM6S","0.00","0.00","NEGATIVE"
"Lillian Ramirez","Lillian82738073","circle porn women teachers having sex with students porn site https://t.co/ZnIK8Xhj88","0.00","0.00","NEGATIVE"
"7TVdotNET","7tvdotnet","25 HORRIBLE Teachers That Should Never Be Allowed To Teach Again - https://t.co/JVD6AMDfHu","-1.00","1.00","NEGATIVE"
"britniSharde","brit_andSunny","RT @OmowaleAfrika: Thought I'd take some time to pull together a Thread of Teachers that have helped to shape (Awaken) my political conscio…","0.00","0.10","NEGATIVE"
"Betty Freedman","BettyFreedman","RT @BetoORourke: Great morning in Pampa, talking about jobs, making sure people can see a doctor &amp; afford medication &amp; supporting our teach…","0.52","0.63","POSITIVE"
"PrisonReformMovement","PrisonReformMvt","RT @Pianobirdy: An #Alabama law barring teachers from having sex w/students was ruled unconstitutional by a state judge - who also dismisse…","0.00","0.00","NEGATIVE"
"ALEISTER WHY","Biribirinari","Mathematics and History. 
Language teachers wouldn’t try to abolish Mathematics, right? In order to call oneself a 
magician, →","0.29","0.54","POSITIVE"
"Ash(-:","ashleeemillerr","RT @tofuh0e: my school had bomb threats and inappropriate teachers https://t.co/lDggAC3HQj","0.00","0.00","NEGATIVE"
"Belen S Castillo","BSC_AP_LCES","RT @PDNorte_PK8: Great group of #fearless Teachers showing off their PDN Jaguar Pride! #TeamSISD https://t.co/jDzheoJsqd","1.00","0.75","POSITIVE"
"Julie Moon","JandgmoonMoon","RT @J_D_Black: @GlennFowlerAEU Absolutely. It offers nothing helpful to the education system, teachers, parents or students. A rudimentary&amp;…","0.10","0.00","POSITIVE"
"Ed Palmisano","MrEdPsych","Yes. Yes. Yes.
We use media for networking and professional development, too.
1:1 means nothing if #teachers cannot… https://t.co/q88qDa7ohx","0.10","0.10","POSITIVE"
"Avnita Bir","avnita","@rajkamble11 @rnpodarschool Thank you for the live updates. It's amazing how I am able to be connected with my chil… https://t.co/SrmHuPI3nI","0.41","0.67","POSITIVE"
"Michael H (Dr H)","mrhunsaker","RT @SteeleThoughts: All teachers have bad days.  The best teachers refuse to let their ‘bad day’ compromise the positive energy in the clas…","-0.04","0.54","NEGATIVE"
"Madison Dillard","m_dillard18","RT @sarakatebush: if our parents arent concerned about what we are wearing our teachers shouldnt be either!!!!!!!!!!!","0.00","0.00","NEGATIVE"
"Doug Ragan","dragan39","Teachers  Please STOP Saying This to Your Students https://t.co/5DYes2i2Tg via @joshogilvie4","0.00","0.00","NEGATIVE"
"knock knock [tab]","autocompletejok","Knock knock!
    Who's there?
Commendations
    Commendations who?
Commendations for teachers!","0.00","0.00","NEGATIVE"
"dells 🌻","gasgadelly","Teachers call it ""cheating"", we call it ""teamwork"".","0.00","0.00","NEGATIVE"
"Jasmin","J_Renee23","RT @RStewartJewelry: That's yall teachers,co-workers,doctors,bosses,day care providers and ""friends"" out there being the scum of the earth.…","-0.30","0.40","NEGATIVE"
"Fluffypuff","Fluffypuff7","RT @TypicalMsian: Teachers be like ""Why do you need to bring your handphone to school? Use public phone lah""

But all the public phones are…","0.00","0.07","NEGATIVE"
"Erinn Flowers","EHaleyTeach","RT @MaryEPerrine: Admin PL Cohort! Great opportunity for admin to hear what we are sharing with teachers! @EHaleyTeach @ISD112 https://t.co…","1.00","0.75","POSITIVE"
"Josh Sacks","quirkyllama","@juliagalef You remember in elementary school when the teachers told you to be accepting of other kids even if they… https://t.co/YMZlfuo2D1","0.09","0.64","POSITIVE"
"Matt Ellis","mellisknight","RT @Tsmitheduc8: Welcoming new teachers! Supt @ewilliams65 leads them in with his own Willy Wonka impersonation! Well done! #lcps18 https:/…","0.55","0.73","POSITIVE"
"Rich Barton","RichfieldRich","RT @CadeDoug: Welcome @SevierSchoolDis new TEACHERS! 👨‍🏫 👩‍🏫 We're happy you are here!!! A dynamic &amp; powerful group! #utpol #uted https://t…","0.47","0.70","POSITIVE"
"Greenwood Schools","GSD_Excellence","Greenwood School District Day is the ""kick-off"" for teachers and staff. 
Starting with breakfast and drawings for... https://t.co/ktVtQMLMrr","0.00","0.10","NEGATIVE"
"Nick Miner","RealNickMiner","I added a video to a @YouTube playlist https://t.co/W3R76y4vaK SAVAGE TEACHERS AND STUDENTS FUNNY VIDEOS COMPILATION | Pranks, Fails,","-0.13","0.65","NEGATIVE"
"Tech-E","UTEPTechE","RT @RobertRRojas_ES: UTEP, Tech-E and Rojas WIN teachers = great opportunities for our students!!! What a way to spend a Friday!!!😄 https:/…","0.90","0.57","POSITIVE"
"아이고","noahjussi","The kids still never warmed up to those teachers mainly because, shockingly, the teachers didn't treat them like people, just stereotypes.","-0.42","0.67","NEGATIVE"
"Kristina Domansky","ktinaisawesome","Thankful I never had test driven teachers 💕 https://t.co/x1mgNDWEAb","0.00","0.00","NEGATIVE"
"Brenda Giourmetakis","bgiourme","RT @fastcranny: If we want our students to become critical thinkers and questioners, then as leaders we must encourage the same traits in t…","0.00","0.46","NEGATIVE"
"Denise","bnicednice","RT @chancetherapper: After taking out a $275mm loan from Chase 😑 CPS still has to layoff 900+ employees including 356 of our teachers. Wtf.…","0.00","0.00","NEGATIVE"
"Debra Schneider","TUSDLibraries","RT @MindShiftKQED: Important issues to consider as kids and teachers head back to school this fall https://t.co/OX14QYac5w #edchat #traumai…","0.20","0.50","POSITIVE"
"Tim Terry","tim_radio","RT @GSD_Excellence: Greenwood School District Day is the ""kick-off"" for teachers and staff. 
Starting with breakfast and drawings for... ht…","0.00","0.10","NEGATIVE"
"Vigilante_FRANK","vigilante_frank","@MayiengaFm good morning JOJ.... An ksm kibos...its not all that good but i pray that Our Good Lord may take control..greet Ulumbi teachers","0.70","0.60","POSITIVE"
"Elena Richardson","ElenaRi36118269","human body nude girls fuck teachers https://t.co/H6C4Gwxqeo","-0.20","0.35","NEGATIVE"
"maddie","MaddieVIIXXIII","RT @leogoldman33: TEACHERS, FIREMEN, COPS AND NURSES SHOULDN'T BE PAID GARBAGE SALARIES WHILE THE KARDASHIANS MAKE BILLIONS WHILE SERVING N…","0.00","0.00","NEGATIVE"
"Macepaba1","PajaresMarilin","RT @telesurenglish: Peru's education minister to start firing striking teachers https://t.co/2YafhWK1bv https://t.co/gMUOeZcThj","0.50","1.00","POSITIVE"
"Allen™","Allen_Zaibatsu","RT @Warden_AoS: There are almost no male elementary teachers. Strangely, there's no concern about this lack of diversity in educating our k…","0.08","0.38","POSITIVE"
"Mistey Fausett","MisteyF","You're a teacher? So you have weekends off!! Yeah right. Teachers… https://t.co/iZ8DQwVpD8","0.29","0.54","POSITIVE"
"Derrick& Tatanisha","thiswortheylife","RT @MyMilitarySvgs: Trying to think of the perfect #backtoschool #teacher gift? Check out these super CUTE #DIY ideas! 📓✏️🍎🎒 https://t.co/W…","0.65","0.89","POSITIVE"
"Brenda Perry","branenberta1976","hot girl teachers lebanon school girls naked pic https://t.co/69wA4c2XDV","0.13","0.63","POSITIVE"
"!ntrovert🖤","AbelxSantana","RT @tofuh0e: my school had bomb threats and inappropriate teachers https://t.co/lDggAC3HQj","0.00","0.00","NEGATIVE"
"Lindsey Nelson","LindseyNelson1","As teachers, our job isn't to teach. It's to ensure students are learning. #SCCSD @stevebarkley @LibJrWolverines https://t.co/Qin6J7jLLn","0.00","0.00","NEGATIVE"
"Greenwood Schools","GSD_Excellence","Greenwood School District Day is the ""kick-off"" for teachers and staff. 
Starting with breakfast and drawings for... https://t.co/KiQO1WYstp","0.00","0.10","NEGATIVE"
"Meta-Four Houston","meta4houston","RT @witshouston: Houston writers, WITS is hiring teachers for the upcoming school year. Please apply. https://t.co/967Yai11lJ #WritersInThe…","0.00","0.00","NEGATIVE"
"Mary","umelley","RT @ManicioR: Teachers are out there with a very difficult job, which they pursue with tireless dedication.#ALDUBReadyToBeYours","-0.65","1.00","NEGATIVE"
"Caitlin Calhoun","Mrs_Calhoun_OES","RT @TweetDCS_OES: 1st - Calhoun--teachers have special guest for lunch too 😍Thanks, Mr. Calhoun for visiting Mrs. Calhoun +1 today 👶 @Tweet…","0.36","0.57","POSITIVE"
"Georgia • WDW","Georgiiiiiiiia","@jacksfilms #YIAYdark Teachers that require summer reading are the dark souls of humanity.","-0.15","0.40","NEGATIVE"
"ashley smashley🍒","awomanskiwi","@stylesgIory my teachers in that mv","0.00","0.00","NEGATIVE"
"JeNnI ReBeCcA kEsLeR","Gen1evieve","RT @ashleyiaco: I wonder what all the English &amp; journalism teachers of my past think about my unofficial job as Bachelorette analyst https:…","-0.13","0.13","NEGATIVE"
"Emma Gonzales","EmmaGon46507649","free sex hidden camera school girls sexy connection with male teachers https://t.co/jBVLsYJtix","0.18","0.56","POSITIVE"
"kailas krish iyer","kailaspk","I am proud to sing vandey Mataram , I learnt from my parents &amp;,teachers  my family sings hope it's the same with u jai hind 🇮🇳🇮🇳🇮🇳","0.40","0.56","POSITIVE"
"Larry Hermes","larryhermes","RT @nalang1: One of the most important things we can do as teachers is to teach our students how to be good people. @cpoole27 #satchat #sun…","0.53","0.70","POSITIVE"
"Belen S Castillo","BSC_AP_LCES","RT @Campestre_ES: What's the best thing about Friday? 4th &amp; 5th grade teachers eat with their students.🍽👍#TeamSISD https://t.co/Bxq4i4zYMj","1.00","0.30","POSITIVE"
"Mister Bulldops","BostonDelendEst","@metaburbia @MaximeJ @mattcasey @jpohhhh @ElissaBeth @susanthesquark Great!  Now apply that logic to social workers… https://t.co/gTRsbjlnzK","0.52","0.41","POSITIVE"
"TheWheelsandBPshow","WheelsandBPshow","RT @altrightsparky: @HAC1488 @RichardBSpencer Every white teen being bullied by brown people and blamed for everything by their teachers wh…","0.00","0.00","NEGATIVE"
"John B","bernie8859","RT @ericemoji: #ableg #OnBehalfOfJasonKenney I'd like to thank our unionized teachers and nurses for raising our kids and caring for our si…","0.00","0.00","NEGATIVE"
"erin mendez","eringaiI","RT @unoladeras: honestly, we shouldnt blame it on the teachers. theyre just doing their jobs.

we should blame it on the education system h…","0.60","0.90","POSITIVE"
"dammy","DammyDammyj1","Teachers reveal students  bad reply which sound more funny - https://t.co/wbGLhQn6vc https://t.co/DZX9CgtSPn","0.11","0.64","POSITIVE"
